miete,miete_delta,groesse,days_to_freiab,days_to_rent,polarity_de,popular_area,new_user,möbliert,unmöbliert,bitte,leider,Skype,besichtigung,xx,:\),scam
350.0,-120.3528399311532,17.0,71,670,0.25,1,0,1,1,0,0,0,0,0,0,0.0
545.0,74.6471600688468,22.0,10,731,0.255,1,0,0,0,1,0,0,1,0,0,0.0
600.0,163.91351351351352,27.0,10,364,0.2125,0,0,1,0,0,0,0,0,0,0,0.0
250.0,-186.08648648648648,13.0,71,92,0.2901960784313725,0,0,1,0,0,1,1,0,0,0,0.0
420.0,-50.3528399311532,11.0,40,92,0.20000000000000004,1,0,0,0,0,1,0,0,0,0,0.0
370.0,-66.08648648648648,12.0,102,639,0.15625,0,0,0,0,0,0,0,0,0,1,0.0
295.0,-175.3528399311532,15.0,10,183,1.0,1,0,1,0,1,0,0,0,0,0,0.0
430.0,-6.0864864864864785,16.0,10,731,0.25952380952380955,0,0,1,0,1,1,0,0,0,1,0.0
259.0,-177.08648648648648,13.0,10,731,0.625,0,0,0,0,0,0,0,0,0,0,0.0
395.0,-75.3528399311532,18.0,10,731,0.4833333333333333,1,0,1,0,1,0,0,0,0,0,0.0
426.0,-44.3528399311532,17.0,12,729,0.2,1,0,1,0,0,0,0,0,0,0,0.0
295.0,-175.3528399311532,27.0,26,715,0.1246153846153846,1,0,1,0,0,1,0,0,0,0,0.0
380.0,-56.08648648648648,18.0,40,701,0.14166666666666666,0,0,0,0,1,0,0,0,0,0,0.0
450.0,13.913513513513522,26.0,1,742,0.3,0,0,0,0,0,0,0,0,0,0,0.0
450.0,-20.3528399311532,27.0,10,731,0.0875,1,0,0,0,0,0,0,0,1,0,0.0
450.0,-20.3528399311532,12.0,68,155,0.41999999999999993,1,0,0,0,0,1,0,1,0,0,0.0
590.0,119.6471600688468,20.0,10,363,0.175,1,0,1,0,0,0,0,0,0,0,0.0
447.0,-23.3528399311532,15.0,10,731,0.29999999999999993,1,1,1,1,0,0,0,0,0,0,0.0
380.0,-56.08648648648648,17.0,16,297,0.16666666666666666,0,0,1,0,1,0,0,0,0,0,0.0
350.0,-120.3528399311532,11.0,1,740,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0.0
550.0,79.6471600688468,26.0,8,121,0.14347826086956522,1,0,1,0,1,0,0,0,0,0,0.0
450.0,-20.3528399311532,20.0,100,181,0.18888888888888888,1,1,0,0,0,0,0,0,0,0,0.0
420.0,-50.3528399311532,17.0,11,457,0.17878787878787877,1,0,1,0,0,0,0,0,0,0,0.0
350.0,-86.08648648648648,14.0,1,740,0.35000000000000003,0,0,1,0,0,0,0,0,0,0,0.0
400.0,-36.08648648648648,18.0,8,121,0.675,0,0,1,0,0,0,0,0,0,1,0.0
580.0,143.91351351351352,19.0,38,701,0.09999999999999999,0,0,1,1,0,0,0,0,0,0,0.0
295.0,-141.08648648648648,13.0,8,731,0.26805555555555555,0,0,1,0,1,1,0,0,0,0,0.0
650.0,179.6471600688468,22.0,8,214,0.266,1,0,0,0,0,1,0,0,0,0,0.0
475.0,38.91351351351352,18.0,8,731,0.458974358974359,0,0,0,0,0,0,0,0,0,0,0.0
695.0,224.6471600688468,24.0,69,272,0.15945945945945947,1,0,0,0,0,0,0,0,0,0,0.0
500.0,29.6471600688468,12.0,10,199,0.0,1,0,0,0,0,0,0,0,0,0,0.0
450.0,13.913513513513522,22.0,22,717,0.6999999999999998,0,0,1,0,0,0,0,0,0,0,0.0
400.0,-36.08648648648648,13.0,8,731,0.3466666666666667,0,0,0,0,0,0,0,0,0,0,0.0
450.0,-20.3528399311532,12.0,8,731,0.14333333333333334,1,0,0,0,1,1,0,0,0,0,0.0
800.0,329.6471600688468,38.0,8,731,0.5571428571428572,1,0,1,1,0,0,0,0,0,0,0.0
580.0,109.6471600688468,20.0,8,426,0.09393939393939393,1,0,0,0,0,0,0,0,0,1,0.0
500.0,29.6471600688468,16.0,48,93,0.11333333333333333,1,0,0,0,0,0,0,0,0,0,0.0
374.0,-96.3528399311532,20.0,8,731,0.33571428571428574,1,1,1,0,0,0,0,0,0,0,0.0
450.0,-20.3528399311532,10.0,8,395,0.5472222222222222,1,0,0,0,0,1,0,0,0,0,0.0
300.0,-170.3528399311532,27.0,0,160,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0.0
500.0,29.6471600688468,15.0,8,731,0.496875,1,0,0,0,0,0,0,0,0,0,0.0
430.0,-40.3528399311532,18.0,2,737,0.2833333333333333,1,0,0,0,0,0,0,0,0,0,0.0
420.0,-16.08648648648648,115.0,83,350,0.0,0,0,0,0,0,0,0,0,0,0,0.0
299.0,-137.08648648648648,17.0,38,701,0.25902777777777775,0,0,1,1,1,0,1,0,0,0,0.0
550.0,79.6471600688468,20.0,101,328,0.3555555555555556,1,0,0,0,0,0,0,0,0,0,0.0
390.0,-46.08648648648648,15.0,5,735,0.2217391304347826,0,0,0,0,0,0,0,0,0,0,0.0
450.0,-20.3528399311532,20.0,2,738,0.25320512820512814,1,0,1,0,0,0,0,0,0,1,0.0
360.0,-110.3528399311532,24.0,18,722,0.41428571428571426,1,0,0,0,0,0,0,0,0,1,0.0
400.0,-70.3528399311532,14.0,5,735,0.575,1,1,0,0,0,1,0,0,0,0,0.0
450.0,-20.3528399311532,13.0,101,122,0.371875,1,0,1,0,1,1,0,0,0,0,0.0
460.0,23.91351351351352,26.0,9,731,0.23750000000000002,0,0,1,0,0,0,0,0,0,0,0.0
515.0,78.91351351351352,16.0,9,731,0.7611111111111111,0,0,0,0,0,1,0,0,0,1,0.0
490.0,53.91351351351352,21.0,70,670,0.3597826086956521,0,0,0,0,0,0,0,0,0,0,0.0
450.0,13.913513513513522,18.0,9,364,0.20999999999999996,0,0,0,0,0,1,0,0,0,0,0.0
450.0,13.913513513513522,12.0,53,687,0.2716666666666667,0,0,0,0,1,0,0,0,0,0,0.0
449.0,-21.3528399311532,10.0,9,731,0.07368421052631578,1,0,0,0,0,0,0,0,0,0,0.0
480.0,43.91351351351352,14.0,70,152,0.5354166666666667,0,0,0,0,0,1,0,0,0,0,0.0
445.0,-25.3528399311532,20.0,39,701,0.15526315789473685,1,0,1,1,0,1,0,0,0,0,0.0
589.0,118.6471600688468,39.0,23,380,0.22083333333333333,1,0,0,0,1,0,0,0,0,1,0.0
400.0,-36.08648648648648,18.0,9,121,0.675,0,0,1,0,0,0,0,0,0,1,0.0
550.0,79.6471600688468,20.0,9,122,0.6166666666666667,1,0,1,0,1,0,0,0,0,0,0.0
310.0,-126.08648648648648,10.0,39,701,0.28333333333333327,0,1,1,1,0,0,0,0,0,0,0.0
700.0,263.9135135135135,18.0,39,92,0.325,0,0,0,0,0,0,0,0,0,0,0.0
500.0,63.91351351351352,18.0,39,701,0.465,0,0,0,0,0,0,0,0,0,0,0.0
500.0,29.6471600688468,25.0,9,731,0.5916666666666667,1,1,1,0,0,0,0,0,0,0,0.0
530.0,59.6471600688468,18.0,6,186,0.0,1,0,0,0,0,0,0,0,0,0,0.0
530.0,59.6471600688468,18.0,6,734,0.0,1,0,0,0,0,0,0,0,0,0,0.0
530.0,59.6471600688468,18.0,6,306,0.2681818181818182,1,0,1,0,0,0,0,0,0,1,0.0
530.0,59.6471600688468,18.0,6,734,0.35,1,0,1,0,0,0,0,0,0,0,0.0
440.0,-30.3528399311532,28.0,40,394,0.15454545454545454,1,0,0,0,0,0,0,0,0,0,0.0
344.0,-126.3528399311532,12.0,70,121,0.09166666666666665,1,0,1,0,0,0,0,0,0,0,0.0
550.0,113.91351351351352,18.0,9,91,0.22,0,0,0,0,0,0,0,0,0,0,0.0
375.0,-95.3528399311532,10.0,9,731,0.25909090909090904,1,0,1,1,1,0,0,0,0,1,0.0
540.0,69.6471600688468,19.0,11,729,0.16153846153846152,1,0,1,1,0,0,0,0,0,1,0.0
340.0,-130.3528399311532,17.0,9,731,0.37529411764705883,1,0,0,0,0,1,0,0,0,0,0.0
330.0,-106.08648648648648,22.0,9,731,0.6375000000000001,0,1,1,1,0,0,0,0,0,0,0.0
270.0,-166.08648648648648,20.0,8,732,0.3,0,0,1,1,1,0,0,0,0,0,0.0
460.0,23.91351351351352,18.0,9,731,-0.042857142857142864,0,0,1,0,0,0,0,0,0,0,0.0
435.0,-1.0864864864864785,14.0,39,701,-0.037500000000000006,0,0,1,0,0,0,0,0,0,0,0.0
350.0,-120.3528399311532,10.0,9,731,0.5285714285714286,1,0,0,0,0,0,0,0,0,0,0.0
480.0,43.91351351351352,20.0,39,701,0.2371212121212121,0,0,1,0,0,0,0,0,0,0,0.0
480.0,43.91351351351352,20.0,39,701,0.24,0,0,0,0,0,0,0,0,0,0,0.0
407.0,-29.08648648648648,17.0,0,740,0.4313725490196078,0,0,0,0,0,0,0,0,0,1,0.0
450.0,-20.3528399311532,13.0,131,609,0.29374999999999996,1,1,1,0,0,1,0,0,0,0,0.0
300.0,-136.08648648648648,9.0,70,670,0.6,0,0,0,0,0,0,0,0,0,0,0.0
520.0,49.6471600688468,26.0,9,731,0.0,1,1,0,0,0,0,0,0,0,0,0.0
450.0,-20.3528399311532,22.0,9,91,0.34199999999999997,1,0,1,0,0,1,0,0,0,0,0.0
400.0,-36.08648648648648,22.0,23,107,0.0875,0,1,0,0,0,0,0,0,0,0,0.0
450.0,-20.3528399311532,15.0,1,741,0.15882352941176472,1,0,0,0,1,0,0,0,0,0,0.0
450.0,-20.3528399311532,15.0,9,731,0.5,1,0,0,0,0,0,0,0,0,0,0.0
350.0,-86.08648648648648,12.0,3,737,0.08947368421052632,0,0,0,0,0,0,0,0,0,0,0.0
316.0,-154.3528399311532,14.0,9,731,0.3444444444444444,1,0,0,0,0,0,0,0,0,0,0.0
460.0,-10.352839931153198,11.0,70,670,0.5208333333333334,1,0,1,0,0,0,0,0,0,1,0.0
600.0,129.6471600688468,25.0,69,671,0.5588235294117647,1,0,1,0,0,0,0,0,0,0,0.0
487.0,16.6471600688468,16.0,23,138,0.412719298245614,1,0,1,1,1,0,0,0,0,0,0.0
350.0,-120.3528399311532,12.0,9,122,0.2583333333333333,1,0,1,0,0,0,0,0,0,0,0.0
691.0,220.6471600688468,33.0,9,214,0.575,1,0,0,0,0,1,0,0,0,1,0.0
550.0,79.6471600688468,20.0,12,728,-0.07692307692307693,1,0,0,0,0,0,1,1,0,0,0.0
400.0,-70.3528399311532,15.0,9,215,0.12916666666666665,1,0,0,0,0,0,0,0,0,0,0.0
400.0,-36.08648648648648,20.0,9,91,0.284375,0,0,1,0,0,0,0,0,0,0,0.0
550.0,79.6471600688468,11.0,9,731,0.3416666666666667,1,0,1,0,0,0,0,0,0,0,0.0
475.0,4.6471600688468016,10.0,100,122,0.17777777777777778,1,0,1,0,0,0,0,0,0,0,0.0
450.0,13.913513513513522,12.0,9,91,0.5666666666666667,0,0,0,0,0,0,0,0,0,0,0.0
750.0,279.6471600688468,30.0,39,153,0.14166666666666666,1,0,0,0,0,0,0,0,0,0,0.0
575.0,138.91351351351352,15.0,39,914,0.19117647058823528,0,0,0,0,0,0,0,0,0,0,0.0
340.0,-130.3528399311532,18.0,70,670,0.23043478260869565,1,0,0,0,0,0,0,0,0,0,0.0
639.0,168.6471600688468,30.0,2,738,0.3688888888888889,1,0,0,0,0,0,0,0,0,0,0.0
474.0,3.6471600688468016,20.0,9,213,0.2238636363636364,1,1,1,1,1,1,0,0,0,0,0.0
335.0,-101.08648648648648,14.0,101,639,0.228,0,0,0,0,0,0,0,0,0,1,0.0
600.0,163.91351351351352,24.0,9,153,-0.125,0,1,0,0,0,0,0,0,0,0,0.0
450.0,-20.3528399311532,20.0,0,740,0.38749999999999996,1,0,1,0,1,0,0,0,0,0,0.0
400.0,-36.08648648648648,16.0,9,731,0.19333333333333333,0,0,0,0,0,0,0,0,0,0,0.0
371.0,-65.08648648648648,28.0,9,731,0.34285714285714286,0,0,0,0,0,0,0,1,0,0,0.0
400.0,-70.3528399311532,24.0,9,731,0.24375,1,0,0,0,0,0,0,0,0,0,0.0
650.0,179.6471600688468,28.0,9,731,0.6428571428571429,1,0,0,0,0,0,0,0,0,0,0.0
550.0,79.6471600688468,24.0,39,92,0.53125,1,0,0,0,0,1,0,0,0,0,0.0
499.0,28.6471600688468,15.0,39,91,0.35,1,0,0,0,0,0,0,0,0,0,0.0
490.0,19.6471600688468,21.0,64,263,0.28076923076923077,1,1,1,0,0,0,0,0,0,1,0.0
490.0,19.6471600688468,21.0,101,226,0.28076923076923077,1,1,1,0,0,0,0,0,0,1,0.0
490.0,19.6471600688468,21.0,155,172,0.28076923076923077,1,1,1,0,0,0,0,0,0,1,0.0
550.0,113.91351351351352,25.0,1,99,0.017073170731707315,0,0,0,0,0,0,0,0,0,0,0.0
382.0,-54.08648648648648,18.0,70,91,0.37142857142857144,0,0,0,0,1,0,1,0,0,0,0.0
365.0,-71.08648648648648,16.0,9,731,0.20999999999999996,0,0,0,0,0,1,0,0,0,0,0.0
480.0,9.647160068846802,14.0,23,183,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0.0
400.0,-70.3528399311532,16.0,9,731,0.0,1,1,0,0,0,0,0,0,0,0,0.0
400.0,-36.08648648648648,22.0,23,107,0.21818181818181817,0,1,0,0,1,0,0,0,0,0,0.0
480.0,9.647160068846802,38.0,9,92,0.28099999999999997,1,0,1,0,0,0,0,0,0,0,0.0
550.0,113.91351351351352,25.0,9,122,0.31666666666666665,0,0,1,0,0,1,0,0,0,0,0.0
550.0,113.91351351351352,35.0,39,701,-0.05000000000000001,0,0,0,0,0,0,0,0,0,0,0.0
445.0,8.913513513513522,20.0,39,701,0.3842105263157895,0,0,1,1,0,1,0,0,0,1,0.0
370.0,-66.08648648648648,14.0,9,731,0.2020833333333333,0,0,0,0,0,0,0,0,0,0,0.0
400.0,-70.3528399311532,18.0,9,731,0.51,1,0,0,0,0,0,0,0,0,1,0.0
600.0,129.6471600688468,11.0,111,365,0.2333333333333333,1,0,0,0,0,0,0,1,0,1,0.0
410.0,-60.3528399311532,14.0,9,152,0.41500000000000004,1,0,0,0,1,0,0,0,0,0,0.0
425.0,-45.3528399311532,35.0,9,731,0.6733333333333333,1,0,0,0,0,0,0,0,0,0,0.0
395.0,-41.08648648648648,13.0,8,748,0.27884615384615385,0,0,0,0,1,0,0,0,0,0,0.0
465.0,28.91351351351352,18.0,9,731,0.27884615384615385,0,0,0,0,1,0,0,0,0,0,0.0
500.0,63.91351351351352,23.0,9,731,0.27884615384615385,0,0,0,0,1,0,0,0,0,0,0.0
500.0,63.91351351351352,23.0,9,731,0.27884615384615385,0,0,0,0,1,0,0,0,0,0,0.0
500.0,63.91351351351352,22.0,9,731,0.26851851851851855,0,0,0,0,1,0,0,0,0,0,0.0
280.0,-190.3528399311532,9.0,83,823,1.0,1,0,0,0,0,0,0,0,0,0,0.0
350.0,-120.3528399311532,20.0,39,701,0.2842592592592592,1,0,0,0,0,0,0,0,0,1,0.0
650.0,179.6471600688468,28.0,8,732,0.08666666666666666,1,0,0,0,1,1,0,0,0,0,0.0
490.0,19.6471600688468,25.0,70,184,0.38749999999999996,1,0,0,0,0,1,0,0,0,1,0.0
500.0,29.6471600688468,26.0,9,731,0.0,1,1,0,0,0,0,0,0,0,0,0.0
650.0,179.6471600688468,20.0,6,734,0.08666666666666666,1,0,0,0,1,1,0,0,0,0,0.0
590.0,119.6471600688468,16.0,9,731,0.62,1,0,0,0,0,0,0,0,0,0,0.0
450.0,13.913513513513522,11.0,39,701,0.11153846153846152,0,0,0,0,0,0,0,0,0,0,0.0
410.0,-26.08648648648648,14.0,9,92,0.0881720430107527,0,0,0,0,0,0,0,0,0,0,0.0
375.0,-61.08648648648648,24.0,9,731,0.35,0,0,0,0,0,1,0,0,0,0,0.0
580.0,109.6471600688468,38.0,9,146,0.5142857142857143,1,0,1,0,0,1,0,0,0,0,0.0
300.0,-136.08648648648648,12.0,101,639,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0.0
503.0,32.6471600688468,20.0,9,731,0.23333333333333328,1,1,0,0,0,1,0,0,0,0,0.0
400.0,-36.08648648648648,10.0,23,108,0.415,0,0,1,0,0,0,0,0,0,0,0.0
500.0,63.91351351351352,20.0,9,731,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0
525.0,88.91351351351352,20.0,70,670,0.2642857142857143,0,0,1,0,0,0,0,0,0,0,0.0
600.0,163.91351351351352,25.0,70,670,0.2,0,0,0,0,0,0,0,0,0,0,0.0
550.0,113.91351351351352,45.0,10,731,0.6799999999999999,0,1,0,0,1,0,0,0,0,0,0.0
610.0,139.6471600688468,44.0,7,853,0.125,1,1,0,0,0,0,0,0,0,0,0.0
381.0,-89.3528399311532,18.0,26,345,0.225,1,1,1,1,0,0,0,0,0,0,0.0
630.0,159.6471600688468,23.0,7,731,0.6375000000000001,1,0,0,0,0,0,0,0,0,0,0.0
540.0,69.6471600688468,12.0,37,701,0.0,1,0,0,0,0,0,0,0,0,0,0.0
325.0,-111.08648648648648,9.0,37,701,0.17777777777777778,0,0,0,0,0,1,0,0,0,0,0.0
310.0,-160.3528399311532,22.0,37,214,0.18055555555555555,1,0,0,0,1,0,0,0,0,0,0.0
330.0,-106.08648648648648,9.0,7,731,0.55,0,0,1,0,0,0,0,0,0,0,0.0
210.0,-226.08648648648648,7.0,27,711,0.28421052631578947,0,0,0,0,0,0,0,0,0,0,0.0
650.0,213.91351351351352,50.0,7,731,0.3625,0,0,1,0,0,0,0,0,0,0,0.0
470.0,-0.35283993115319845,17.0,37,701,0.3384615384615385,1,1,1,1,0,1,0,0,0,0,0.0
300.0,-170.3528399311532,20.0,68,670,0.3888888888888889,1,1,0,0,0,1,0,0,0,0,0.0
450.0,-20.3528399311532,25.0,7,122,0.06363636363636363,1,0,1,1,0,0,0,0,0,0,0.0
330.0,-140.3528399311532,13.0,11,178,0.05,1,0,0,0,0,0,0,0,0,0,0.0
425.0,-11.086486486486478,30.0,7,761,0.3352941176470589,0,0,1,0,0,0,0,0,0,1,0.0
1043.0,606.9135135135135,25.0,21,107,0.46249999999999997,0,0,0,0,0,0,0,0,0,0,0.0
380.0,-56.08648648648648,23.0,7,213,0.13374999999999998,0,1,0,0,0,0,0,0,0,1,0.0
420.0,-50.3528399311532,22.0,5,733,0.4666666666666666,1,0,0,0,0,0,0,0,0,0,0.0
440.0,3.9135135135135215,18.0,28,729,0.175,0,0,0,0,0,0,0,0,0,0,0.0
390.0,-46.08648648648648,30.0,36,293,0.4428571428571428,0,0,0,0,0,1,0,0,0,0,0.0
550.0,79.6471600688468,10.0,70,687,1.0,1,0,0,0,1,0,0,0,0,0,0.0
650.0,179.6471600688468,10.0,118,639,0.37555555555555553,1,0,0,0,1,0,0,0,0,0,0.0
500.0,29.6471600688468,10.0,70,687,0.7,1,0,0,0,0,0,0,0,0,0,0.0
600.0,129.6471600688468,25.0,118,639,0.68,1,0,0,0,0,0,0,0,0,0,0.0
560.0,89.6471600688468,25.0,70,687,0.6166666666666667,1,0,0,0,0,0,0,0,0,0,0.0
650.0,179.6471600688468,15.0,118,639,0.625,1,0,1,0,0,0,0,0,1,0,0.0
600.0,129.6471600688468,25.0,101,656,0.6,1,0,0,0,0,0,0,0,0,0,0.0
500.0,29.6471600688468,10.0,70,687,0.4,1,0,0,0,0,0,0,0,0,0,0.0
680.0,209.6471600688468,25.0,56,701,0.19374999999999998,1,0,0,0,0,0,0,0,0,0,0.0
375.0,-61.08648648648648,16.0,56,701,0.19374999999999998,0,0,0,0,0,1,0,0,0,1,0.0
550.0,113.91351351351352,28.0,50,280,0.16428571428571428,0,0,0,0,0,0,0,0,0,0,0.0
550.0,113.91351351351352,24.0,56,701,0.15000000000000002,0,0,0,0,1,0,0,0,0,0,0.0
255.0,-181.08648648648648,16.0,148,609,0.3194444444444444,0,0,1,0,1,0,0,0,0,0,0.0
570.0,99.6471600688468,32.0,57,91,0.24545454545454548,1,1,1,0,0,0,0,0,0,0,0.0
530.0,59.6471600688468,10.0,56,701,0.0,1,0,0,0,0,0,0,0,0,0,0.0
380.0,-90.3528399311532,21.0,1,172,0.07777777777777778,1,0,1,0,0,0,0,0,0,0,0.0
400.0,-70.3528399311532,20.0,56,701,0.14655172413793102,1,0,1,0,1,0,0,0,0,1,0.0
500.0,63.91351351351352,20.0,56,701,0.51,0,1,0,0,0,0,0,0,0,0,0.0
395.0,-75.3528399311532,20.0,33,724,0.0,1,0,0,0,0,0,0,0,0,0,0.0
550.0,79.6471600688468,20.0,50,97,0.22261904761904758,1,0,1,0,0,0,0,0,0,0,0.0
420.0,-16.08648648648648,20.0,87,141,0.22321428571428573,0,0,0,0,1,1,0,0,0,1,0.0
380.0,-56.08648648648648,15.0,35,113,0.5214285714285715,0,0,1,0,0,0,0,0,0,0,0.0
420.0,-16.08648648648648,13.0,56,701,0.25919540229885063,0,0,0,0,0,0,0,0,0,0,0.0
500.0,63.91351351351352,14.0,56,91,0.0,0,0,0,0,0,0,0,0,0,0,0.0
350.0,-86.08648648648648,10.0,56,701,0.21578947368421056,0,0,1,0,0,0,0,0,0,0,0.0
550.0,79.6471600688468,17.0,56,701,0.014285714285714287,1,0,0,0,0,0,0,0,0,0,0.0
400.0,-36.08648648648648,22.0,56,257,0.20238095238095238,0,0,0,0,0,0,0,0,0,1,0.0
340.0,-130.3528399311532,16.0,56,701,0.16547619047619047,1,1,1,0,0,0,0,0,0,0,0.0
545.0,74.6471600688468,42.0,36,721,0.11666666666666665,1,0,0,0,0,0,0,0,0,0,0.0
420.0,-16.08648648648648,17.0,56,701,0.5968749999999999,0,0,0,0,1,1,0,0,0,0,0.0
450.0,-20.3528399311532,24.0,56,91,0.31979166666666664,1,0,0,0,0,0,0,0,0,0,0.0
350.0,-120.3528399311532,17.0,56,215,0.3416666666666666,1,0,0,0,0,0,0,0,0,0,0.0
570.0,99.6471600688468,25.0,56,701,0.325,1,0,0,0,1,0,0,0,0,0,0.0
398.0,-72.3528399311532,15.0,56,701,0.3916666666666666,1,1,1,0,0,1,0,0,0,0,0.0
480.0,43.91351351351352,21.0,56,701,0.145,0,0,0,0,0,0,0,0,0,1,0.0
550.0,79.6471600688468,19.0,32,146,0.0,1,0,0,0,1,0,0,0,0,0,0.0
790.0,319.6471600688468,15.0,56,701,0.125,1,0,0,0,0,0,0,0,0,0,0.0
535.0,98.91351351351352,23.0,56,215,0.31071428571428567,0,0,0,0,0,1,0,0,0,0,0.0
350.0,-120.3528399311532,12.0,40,717,0.7638888888888888,1,0,0,0,0,1,0,0,0,0,0.0
580.0,109.6471600688468,24.0,96,131,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0.0
380.0,-90.3528399311532,10.0,56,701,0.5285714285714286,1,0,0,0,0,1,0,0,0,1,0.0
639.0,168.6471600688468,30.0,56,701,0.44375000000000003,1,0,1,1,0,0,0,0,0,0,0.0
370.0,-100.3528399311532,25.0,56,701,0.19583333333333333,1,0,0,0,1,0,0,0,0,1,0.0
610.0,139.6471600688468,30.0,41,716,-0.04375,1,0,0,0,0,0,1,0,0,0,0.0
500.0,29.6471600688468,13.0,87,670,0.15555555555555556,1,0,0,0,0,1,0,0,0,1,0.0
460.0,-10.352839931153198,21.0,56,701,0.09444444444444444,1,0,0,0,0,0,0,0,0,1,0.0
320.0,-116.08648648648648,11.0,87,364,-0.2333333333333333,0,0,0,0,0,0,0,0,0,0,0.0
650.0,179.6471600688468,25.0,87,670,0.3375,1,0,0,0,1,0,0,0,0,0,0.0
325.0,-111.08648648648648,20.0,36,721,-0.031818181818181815,0,0,0,0,0,0,0,0,0,0,0.0
480.0,43.91351351351352,20.0,31,239,0.2814814814814815,0,0,0,0,0,0,0,0,0,0,0.0
550.0,79.6471600688468,24.0,56,92,0.7466666666666667,1,0,0,0,0,1,0,0,0,0,0.0
459.0,-11.352839931153198,23.0,56,701,0.34285714285714286,1,1,0,0,0,0,0,0,0,0,0.0
750.0,279.6471600688468,12.0,56,427,0.23333333333333334,1,0,1,0,0,0,0,0,0,0,0.0
500.0,29.6471600688468,19.0,53,704,0.3384615384615385,1,0,1,0,1,0,0,0,0,1,0.0
440.0,3.9135135135135215,25.0,56,701,0.4533333333333333,0,0,0,0,0,0,0,0,0,0,0.0
379.0,-91.3528399311532,20.0,87,183,0.3095238095238095,1,0,1,0,0,0,0,0,0,0,0.0
395.0,-75.3528399311532,29.0,87,183,0.7866666666666666,1,0,1,0,0,0,0,0,0,0,0.0
379.0,-91.3528399311532,20.0,118,180,0.3095238095238095,1,0,1,0,0,0,0,0,0,0,0.0
590.0,153.91351351351352,28.0,87,121,0.1431818181818182,0,1,1,0,0,1,0,0,0,0,0.0
600.0,129.6471600688468,25.0,31,148,0.27307692307692305,1,0,1,0,0,0,0,0,0,0,0.0
500.0,63.91351351351352,20.0,35,722,0.0,0,0,0,0,0,0,0,0,0,0,0.0
450.0,-20.3528399311532,21.0,40,169,0.36590909090909096,1,0,1,0,0,0,0,0,0,0,0.0
